"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Wind Direction (°)","Rain Rate (in/hr)","Daily Rain (in)","Relative Pressure (inHg)","Humidity (%)","Station Battery (V)","Absolute Pressure (inHg)"
2025-05-25T01:23:00-04:00,2025-05-25 01:23:00,47.3,44.3,43.3,6.3,9.2,63,0,0,29.95,86,,29.95
2025-05-25T01:08:00-04:00,2025-05-25 01:08:00,47.3,45.1,43.3,4.9,8.1,53,0,0,29.96,86,,29.96
2025-05-25T00:53:00-04:00,2025-05-25 00:53:00,47.5,45.1,43.2,5.4,8.3,45,0,0,29.96,85,,29.96
2025-05-25T00:38:00-04:00,2025-05-25 00:38:00,47.5,45.3,43.2,4.9,7.4,62,0,0,29.95,85,4.28,29.95
2025-05-25T00:23:00-04:00,2025-05-25 00:23:00,47.7,45,43.4,5.8,8.1,61,0,0,29.96,85,,29.96
2025-05-25T00:08:00-04:00,2025-05-25 00:08:00,47.8,44.9,43.5,6.3,9.2,58,0,0,29.96,85,,29.96
2025-05-24T23:53:00-04:00,2025-05-24 23:53:00,48,44.9,43.4,6.7,10.3,60,0,0.06,29.96,84,,29.96
2025-05-24T23:38:00-04:00,2025-05-24 23:38:00,48,44.7,43.4,7.2,10.1,58,0,0.06,29.95,84,4.28,29.95
2025-05-24T23:23:00-04:00,2025-05-24 23:23:00,48.2,44.9,43.9,7.2,11.2,58,0,0.06,29.96,85,,29.96
2025-05-24T23:08:00-04:00,2025-05-24 23:08:00,48.2,44.7,43.9,7.6,10.3,61,0,0.06,29.96,85,,29.96
2025-05-24T22:53:00-04:00,2025-05-24 22:53:00,48.4,45.5,44.1,6.5,10.3,63,0,0.06,29.95,85,,29.95
2025-05-24T22:38:00-04:00,2025-05-24 22:38:00,48.6,46.1,44.3,5.8,8.9,42,0,0.06,29.95,85,4.29,29.95
2025-05-24T22:23:00-04:00,2025-05-24 22:23:00,48.6,46.6,44,4.9,7.6,46,0,0.06,29.95,84,,29.95
2025-05-24T22:08:00-04:00,2025-05-24 22:08:00,48.7,46,43.8,6.3,9.8,49,0,0.06,29.95,83,,29.95
2025-05-24T21:53:00-04:00,2025-05-24 21:53:00,48.7,45.9,44.1,6.5,10.3,46,0,0.06,29.96,84,,29.96
2025-05-24T21:38:00-04:00,2025-05-24 21:38:00,48.9,46.5,44,5.8,10.1,44,0,0.06,29.95,83,4.29,29.95
2025-05-24T21:23:00-04:00,2025-05-24 21:23:00,49.3,46.5,44.4,6.7,9.8,53,0,0.06,29.95,83,,29.95
2025-05-24T21:08:00-04:00,2025-05-24 21:08:00,49.5,47.3,44.2,5.6,8.7,46,0,0.06,29.95,82,,29.95
2025-05-24T20:53:00-04:00,2025-05-24 20:53:00,49.8,47.2,44.5,6.5,9.4,51,0,0.06,29.95,82,,29.95
2025-05-24T20:38:00-04:00,2025-05-24 20:38:00,50.2,50.2,44.9,6.9,11.4,60,0,0.06,29.94,82,4.29,29.94
2025-05-24T20:23:00-04:00,2025-05-24 20:23:00,50.7,50.7,45.1,6.5,11,76,0,0.06,29.94,81,,29.94
2025-05-24T20:08:00-04:00,2025-05-24 20:08:00,51.1,51.1,45.5,6.7,10.3,75,0,0.06,29.94,81,,29.94
2025-05-24T19:53:00-04:00,2025-05-24 19:53:00,51.1,51.1,46.7,6.9,11.4,67,0,0.06,29.94,85,,29.94
2025-05-24T19:38:00-04:00,2025-05-24 19:38:00,50.4,50.4,49,0.2,6.5,319,0,0.06,29.94,95,4.36,29.94
2025-05-24T19:23:00-04:00,2025-05-24 19:23:00,50.2,50.2,49.1,0.4,2.9,312,0,0.06,29.94,96,,29.94
2025-05-24T19:08:00-04:00,2025-05-24 19:08:00,50,50,48.9,3.4,6.3,312,0,0.06,29.93,96,,29.93
2025-05-24T18:53:00-04:00,2025-05-24 18:53:00,49.6,47.8,48.5,4.9,7.2,312,0,0.06,29.93,96,,29.93
2025-05-24T18:38:00-04:00,2025-05-24 18:38:00,49.5,47.4,48.7,5.4,7.2,312,0,0.06,29.92,97,4.54,29.92
2025-05-24T18:23:00-04:00,2025-05-24 18:23:00,49.1,46.7,48.3,5.8,8.5,312,0,0.06,29.91,97,,29.91
2025-05-24T18:08:00-04:00,2025-05-24 18:08:00,48.9,45.6,48.4,7.6,9.6,311,0,0.06,29.91,98,,29.91
2025-05-24T17:53:00-04:00,2025-05-24 17:53:00,48.7,46.2,48.2,5.8,8.3,310,0,0.06,29.91,98,,29.91
2025-05-24T17:38:00-04:00,2025-05-24 17:38:00,48.6,45.9,48.1,6.3,8.7,305,0,0.06,29.91,98,4.39,29.91
2025-05-24T17:23:00-04:00,2025-05-24 17:23:00,48.6,45.4,48.1,7.2,10.5,289,0,0.05,29.91,98,,29.91
2025-05-24T17:08:00-04:00,2025-05-24 17:08:00,48.6,46.1,47.8,5.8,7.8,288,0.03,0.05,29.9,97,,29.9
2025-05-24T16:53:00-04:00,2025-05-24 16:53:00,48.6,47.2,47.5,4,6.7,327,0,0.05,29.9,96,4.53,29.9
2025-05-24T16:38:00-04:00,2025-05-24 16:38:00,48.9,47.3,47.8,4.5,6.7,288,0,0.05,29.89,96,,29.89
2025-05-24T16:23:00-04:00,2025-05-24 16:23:00,48.9,46.6,47.8,5.6,8.5,273,0,0.05,29.88,96,,29.88
2025-05-24T16:08:00-04:00,2025-05-24 16:08:00,48.7,46.2,47.9,5.8,8.9,268,0,0.05,29.88,97,,29.88
2025-05-24T15:53:00-04:00,2025-05-24 15:53:00,48.6,46,47.5,6,8.7,293,0,0.05,29.88,96,4.56,29.88
2025-05-24T15:38:00-04:00,2025-05-24 15:38:00,48.7,45.9,47.6,6.5,8.5,268,0,0.05,29.88,96,,29.88
2025-05-24T15:23:00-04:00,2025-05-24 15:23:00,48.7,46.1,47.6,6,8.5,288,0,0.05,29.88,96,,29.88
2025-05-24T15:08:00-04:00,2025-05-24 15:08:00,48.7,45.4,47.3,7.6,10.5,278,0,0.05,29.88,95,,29.88
2025-05-24T14:53:00-04:00,2025-05-24 14:53:00,49.1,45.4,47.4,8.7,11.6,281,0,0.05,29.88,94,4.56,29.88
2025-05-24T14:38:00-04:00,2025-05-24 14:38:00,49.5,46,47.6,8.3,12.1,300,0,0.05,29.87,93,,29.87
2025-05-24T14:23:00-04:00,2025-05-24 14:23:00,49.6,46.6,47.7,7.2,10.1,289,0,0.05,29.87,93,,29.87
2025-05-24T14:08:00-04:00,2025-05-24 14:08:00,49.8,46.8,47.3,7.4,11.2,268,0,0.05,29.86,91,,29.86
2025-05-24T13:53:00-04:00,2025-05-24 13:53:00,49.8,47,47.3,6.9,10.3,284,0,0.05,29.86,91,4.58,29.86
2025-05-24T13:38:00-04:00,2025-05-24 13:38:00,49.8,46.4,47.3,8.3,11.6,292,0,0.05,29.85,91,,29.85
2025-05-24T13:23:00-04:00,2025-05-24 13:23:00,49.8,46.5,47.3,8.1,11.4,296,0,0.05,29.85,91,,29.85
2025-05-24T13:08:00-04:00,2025-05-24 13:08:00,50,50,47.2,7.4,9.6,286,0,0.05,29.85,90,,29.85
2025-05-24T12:53:00-04:00,2025-05-24 12:53:00,50,50,46.9,6,8.5,265,0,0.05,29.85,89,4.68,29.85
2025-05-24T12:38:00-04:00,2025-05-24 12:38:00,49.8,49.8,47,2.5,5.1,303,0,0.05,29.85,90,,29.85
2025-05-24T12:23:00-04:00,2025-05-24 12:23:00,48.7,48.7,46.8,2.5,4,305,0,0.05,29.86,93,,29.86
2025-05-24T12:08:00-04:00,2025-05-24 12:08:00,48.2,46.9,46.6,3.8,5.4,305,0,0.05,29.87,94,,29.87
2025-05-24T11:53:00-04:00,2025-05-24 11:53:00,47.8,45.5,46.4,5.1,7.6,305,0,0.05,29.88,95,4.66,29.88
2025-05-24T11:38:00-04:00,2025-05-24 11:38:00,47.8,45.5,46.4,5.1,7.6,305,0,0.05,29.88,95,,29.88
2025-05-24T11:23:00-04:00,2025-05-24 11:23:00,47.5,44.9,46.4,5.6,6.7,305,0,0.05,29.87,96,,29.87
2025-05-24T11:08:00-04:00,2025-05-24 11:08:00,47.5,44.9,46.4,5.6,7.2,304,0,0.05,29.88,96,,29.88
2025-05-24T10:53:00-04:00,2025-05-24 10:53:00,47.3,44.4,46.2,6,7.2,304,0,0.05,29.88,96,4.62,29.88
2025-05-24T10:38:00-04:00,2025-05-24 10:38:00,47.3,44.2,46.2,6.5,7.8,303,0,0.05,29.88,96,,29.88
2025-05-24T10:23:00-04:00,2025-05-24 10:23:00,47.5,45.1,46.1,5.4,6.9,302,0,0.05,29.88,95,,29.88
2025-05-24T10:08:00-04:00,2025-05-24 10:08:00,47.3,45.7,46.2,4,5.4,302,0,0.05,29.88,96,,29.88
2025-05-24T09:53:00-04:00,2025-05-24 09:53:00,47.1,45.5,46.3,4,5.1,302,0,0.05,29.88,97,4.56,29.88
2025-05-24T09:38:00-04:00,2025-05-24 09:38:00,46.9,45.6,46.1,3.6,4.5,299,0,0.05,29.88,97,,29.88
2025-05-24T09:23:00-04:00,2025-05-24 09:23:00,46.8,45.3,46,3.8,5.6,297,0,0.05,29.88,97,,29.88
2025-05-24T09:08:00-04:00,2025-05-24 09:08:00,46.8,45.7,46.3,3.4,5.4,297,0,0.05,29.88,98,,29.88
2025-05-24T08:53:00-04:00,2025-05-24 08:53:00,46.8,46.8,46.3,1.3,4,297,0,0.05,29.88,98,4.42,29.88
2025-05-24T08:38:00-04:00,2025-05-24 08:38:00,46.6,46.6,45.8,2.7,4.5,297,0,0.05,29.88,97,,29.88
2025-05-24T08:23:00-04:00,2025-05-24 08:23:00,46.6,46.6,45.8,2.2,3.4,297,0,0.05,29.88,97,,29.88
2025-05-24T08:08:00-04:00,2025-05-24 08:08:00,46.6,46.6,45.8,1.3,2.7,297,0.03,0.04,29.88,97,,29.88
2025-05-24T07:53:00-04:00,2025-05-24 07:53:00,46.6,46.6,45.8,0.2,2.7,297,0,0.04,29.88,97,,29.88
2025-05-24T07:38:00-04:00,2025-05-24 07:38:00,46.4,46.4,45.9,0,0,297,0,0.04,29.88,98,,29.88
2025-05-24T07:23:00-04:00,2025-05-24 07:23:00,46.4,46.4,45.9,0,0,297,0.03,0.03,29.88,98,4.24,29.88
2025-05-24T07:08:00-04:00,2025-05-24 07:08:00,46.2,46.2,45.9,0,0,297,0,0.03,29.88,99,,29.88
2025-05-24T06:53:00-04:00,2025-05-24 06:53:00,46,46,46,0,0,297,0,0.03,29.87,100,,29.87
2025-05-24T06:38:00-04:00,2025-05-24 06:38:00,46,46,46,0,0,297,0,0.03,29.87,100,,29.87
2025-05-24T06:23:00-04:00,2025-05-24 06:23:00,45.9,45.9,45.9,0,0,297,0,0.03,29.87,100,4.24,29.87
2025-05-24T06:08:00-04:00,2025-05-24 06:08:00,45.9,45.9,45.9,0,0,297,0,0.03,29.87,100,,29.87
2025-05-24T05:53:00-04:00,2025-05-24 05:53:00,45.7,45.7,45.7,0,0,297,0,0.03,29.86,100,,29.86
2025-05-24T05:38:00-04:00,2025-05-24 05:38:00,45.7,45.7,45.7,0,0,297,0,0.03,29.85,100,,29.85
2025-05-24T05:23:00-04:00,2025-05-24 05:23:00,45.5,45.5,45.5,0,0,305,0,0.03,29.85,100,4.25,29.85
2025-05-24T05:08:00-04:00,2025-05-24 05:08:00,45.5,45.5,45.5,0,0,307,0,0.03,29.85,100,,29.85
2025-05-24T04:53:00-04:00,2025-05-24 04:53:00,45.5,45.5,45.5,0,0,307,0,0.03,29.85,100,,29.85
2025-05-24T04:38:00-04:00,2025-05-24 04:38:00,45.3,45.3,45.3,0,0,307,0,0.03,29.85,100,,29.85
2025-05-24T04:23:00-04:00,2025-05-24 04:23:00,45.3,45.3,45.3,0,0,307,0,0.03,29.85,100,4.26,29.85
2025-05-24T04:08:00-04:00,2025-05-24 04:08:00,45.5,45.5,45.5,0,0,307,0,0.03,29.85,100,,29.85
2025-05-24T03:53:00-04:00,2025-05-24 03:53:00,45.7,45.7,45.7,0.2,2.5,307,0,0.03,29.85,100,,29.85
2025-05-24T03:38:00-04:00,2025-05-24 03:38:00,45.9,45.9,45.6,2.2,4,307,0,0.03,29.85,99,,29.85
2025-05-24T03:23:00-04:00,2025-05-24 03:23:00,45.9,45.9,45.6,2.9,4.5,307,0,0.03,29.85,99,4.27,29.85
2025-05-24T03:08:00-04:00,2025-05-24 03:08:00,46,44.4,45.7,3.8,5.8,307,0.03,0.02,29.86,99,,29.86
2025-05-24T02:53:00-04:00,2025-05-24 02:53:00,46,44.1,45.7,4.3,6.5,307,0,0.02,29.86,99,,29.86
2025-05-24T02:38:00-04:00,2025-05-24 02:38:00,46,43.1,45.7,5.6,7.6,307,0,0.01,29.86,99,,29.86
2025-05-24T02:23:00-04:00,2025-05-24 02:23:00,46,42.8,45.7,6.3,8.5,307,0.03,0.01,29.87,99,4.27,29.87
2025-05-24T02:08:00-04:00,2025-05-24 02:08:00,46,43.4,45.7,5.1,7.4,313,0,0.01,29.87,99,,29.87
2025-05-24T01:53:00-04:00,2025-05-24 01:53:00,46.2,43.1,45.9,6,7.8,316,0.03,0,29.87,99,,29.87
2025-05-24T01:38:00-04:00,2025-05-24 01:38:00,46.2,43,45.9,6.3,8.3,316,0,0,29.87,99,4.28,29.87
2025-05-24T01:23:00-04:00,2025-05-24 01:23:00,46.4,42.9,45.9,6.9,9.2,315,0,0,29.87,98,,29.87
2025-05-24T01:08:00-04:00,2025-05-24 01:08:00,46.4,43,45.9,6.7,8.5,312,0,0,29.88,98,,29.88
2025-05-24T00:53:00-04:00,2025-05-24 00:53:00,46.6,43.5,45.8,6.3,8.1,299,0,0,29.88,97,,29.88
2025-05-24T00:38:00-04:00,2025-05-24 00:38:00,46.4,44.5,45.3,4.3,6.5,285,0,0,29.88,96,4.28,29.88
2025-05-24T00:08:00-04:00,2025-05-24 00:08:00,46.2,46.2,45.9,0.7,1.6,74,0,0,29.88,99,,29.88
2025-05-23T23:53:00-04:00,2025-05-23 23:53:00,46.2,46.2,45.9,0,0,74,0,0.74,29.88,99,,29.88
2025-05-23T23:38:00-04:00,2025-05-23 23:38:00,46,46,45.5,0,0,74,0,0.74,29.88,98,4.28,29.88
2025-05-23T23:23:00-04:00,2025-05-23 23:23:00,46,46,45.5,0,0,74,0,0.74,29.88,98,,29.88
2025-05-23T23:08:00-04:00,2025-05-23 23:08:00,45.9,45.9,45.1,0,0,74,0,0.74,29.88,97,,29.88
2025-05-23T22:53:00-04:00,2025-05-23 22:53:00,46,46,45.2,0,0,74,0,0.74,29.88,97,,29.88
2025-05-23T22:38:00-04:00,2025-05-23 22:38:00,45.9,45.9,45.1,0,0,74,0,0.74,29.89,97,4.28,29.89
2025-05-23T22:23:00-04:00,2025-05-23 22:23:00,45.5,45.5,45,0,1.8,74,0,0.74,29.88,98,,29.88
2025-05-23T22:08:00-04:00,2025-05-23 22:08:00,45.5,45.5,44.7,0,0,74,0,0.74,29.89,97,,29.89
2025-05-23T21:53:00-04:00,2025-05-23 21:53:00,45.7,45.7,44.9,0,2,74,0,0.74,29.89,97,,29.89
2025-05-23T21:38:00-04:00,2025-05-23 21:38:00,46,46,44.9,0,1.3,74,0,0.74,29.89,96,4.26,29.89
2025-05-23T21:23:00-04:00,2025-05-23 21:23:00,46.4,46.4,44.5,0,1.3,74,0,0.74,29.89,93,,29.89
2025-05-23T21:08:00-04:00,2025-05-23 21:08:00,46.6,46.6,44.4,1.6,3.1,74,0,0.74,29.88,92,,29.88
2025-05-23T20:53:00-04:00,2025-05-23 20:53:00,46.8,46.8,44.3,2.2,4.7,74,0,0.74,29.88,91,,29.88
2025-05-23T20:38:00-04:00,2025-05-23 20:38:00,47.1,45.3,44.6,4.3,6.3,74,0,0.74,29.88,91,4.29,29.88
2025-05-23T20:23:00-04:00,2025-05-23 20:23:00,47.3,45.6,44.8,4.3,6.7,74,0,0.74,29.88,91,,29.88
2025-05-23T20:08:00-04:00,2025-05-23 20:08:00,47.5,46.1,45,3.8,5.8,74,0,0.74,29.88,91,,29.88
2025-05-23T19:53:00-04:00,2025-05-23 19:53:00,47.7,46.4,44.9,3.8,5.6,74,0,0.74,29.88,90,,29.88
2025-05-23T19:38:00-04:00,2025-05-23 19:38:00,47.7,45.6,44.6,4.9,7.4,72,0,0.74,29.87,89,4.32,29.87
2025-05-23T19:23:00-04:00,2025-05-23 19:23:00,47.8,44.8,44.4,6.5,10.5,67,0,0.74,29.87,88,,29.87
2025-05-23T19:08:00-04:00,2025-05-23 19:08:00,48,45.1,44.9,6.3,11.4,70,0,0.74,29.86,89,,29.86
2025-05-23T18:53:00-04:00,2025-05-23 18:53:00,48.2,45.6,45.1,5.8,9.4,78,0,0.74,29.86,89,,29.86
2025-05-23T18:38:00-04:00,2025-05-23 18:38:00,48.2,45.1,44.8,6.9,12.1,86,0,0.74,29.86,88,4.55,29.86
2025-05-23T18:23:00-04:00,2025-05-23 18:23:00,48.4,45,45,7.6,13,87,0,0.74,29.86,88,,29.86
2025-05-23T18:08:00-04:00,2025-05-23 18:08:00,48.6,45,45.5,8.1,13.2,70,0,0.74,29.85,89,,29.85
2025-05-23T17:53:00-04:00,2025-05-23 17:53:00,48,44.9,45.5,6.7,10.7,73,0,0.74,29.85,91,,29.85
2025-05-23T17:38:00-04:00,2025-05-23 17:38:00,47.8,43.6,45.3,9.2,15.4,81,0,0.74,29.85,91,4.57,29.85
2025-05-23T17:23:00-04:00,2025-05-23 17:23:00,48,43.6,45.5,9.8,14.5,68,0,0.74,29.85,91,,29.85
2025-05-23T17:08:00-04:00,2025-05-23 17:08:00,48,44.2,45.8,8.3,12.1,69,0,0.74,29.85,92,,29.85
2025-05-23T16:53:00-04:00,2025-05-23 16:53:00,47.3,43.2,45.7,8.7,13.9,71,0,0.74,29.84,94,,29.84
2025-05-23T16:38:00-04:00,2025-05-23 16:38:00,47.1,43.2,45.5,8.1,14.1,71,0,0.74,29.84,94,4.57,29.84
2025-05-23T16:23:00-04:00,2025-05-23 16:23:00,46.9,43.4,45,7.2,11.4,77,0.03,0.73,29.84,93,,29.84
2025-05-23T16:08:00-04:00,2025-05-23 16:08:00,46.8,42.3,44.6,9.4,15.9,82,0.03,0.72,29.83,92,,29.83
2025-05-23T15:53:00-04:00,2025-05-23 15:53:00,46.9,42.5,44.7,9.2,15.9,81,0.03,0.71,29.83,92,,29.83
2025-05-23T15:38:00-04:00,2025-05-23 15:38:00,46.9,42.4,44.7,9.4,14.8,83,0,0.71,29.83,92,4.56,29.83
2025-05-23T15:23:00-04:00,2025-05-23 15:23:00,46.8,42.1,44.6,9.8,15,90,0,0.71,29.83,92,,29.83
2025-05-23T15:08:00-04:00,2025-05-23 15:08:00,47.1,42.5,44.3,9.8,17.2,79,0,0.71,29.82,90,,29.82
2025-05-23T14:53:00-04:00,2025-05-23 14:53:00,46.6,41.4,44.4,11.2,16.8,90,0,0.71,29.82,92,,29.82
2025-05-23T14:38:00-04:00,2025-05-23 14:38:00,46.9,41.6,44.1,11.6,18.8,90,0,0.71,29.81,90,4.57,29.81
2025-05-23T14:23:00-04:00,2025-05-23 14:23:00,47.5,42.7,44.7,10.7,18.3,85,0,0.71,29.8,90,,29.8
2025-05-23T14:08:00-04:00,2025-05-23 14:08:00,47.7,43.2,44.6,10.1,19,90,0,0.71,29.8,89,,29.8
2025-05-23T13:53:00-04:00,2025-05-23 13:53:00,47.5,42.6,44.4,11,19.7,91,0,0.71,29.8,89,4.57,29.8
2025-05-23T13:38:00-04:00,2025-05-23 13:38:00,47.7,42.6,44.9,11.6,18.1,96,0,0.71,29.79,90,,29.79
2025-05-23T13:23:00-04:00,2025-05-23 13:23:00,47.3,41.5,44.8,13.6,21.3,93,0,0.71,29.79,91,,29.79
2025-05-23T13:08:00-04:00,2025-05-23 13:08:00,47.1,41.4,45.2,13.2,20.4,95,0,0.71,29.78,93,,29.78
2025-05-23T12:53:00-04:00,2025-05-23 12:53:00,46.8,40.8,45.4,14.1,20.4,99,0,0.71,29.78,95,4.7,29.78
2025-05-23T12:38:00-04:00,2025-05-23 12:38:00,46.4,40.5,45.3,13.4,22.4,103,0,0.71,29.78,96,,29.78
2025-05-23T12:23:00-04:00,2025-05-23 12:23:00,46,39.8,45.2,13.9,19.9,103,0,0.71,29.78,97,,29.78
2025-05-23T12:08:00-04:00,2025-05-23 12:08:00,45.9,39.9,45.4,13.2,19.5,100,0,0.71,29.78,98,,29.78
2025-05-23T11:53:00-04:00,2025-05-23 11:53:00,45.7,39.3,45.2,14.3,22.6,99,0,0.71,29.78,98,4.67,29.78
2025-05-23T11:38:00-04:00,2025-05-23 11:38:00,45.7,39.1,45.2,15,24.6,101,0,0.71,29.77,98,,29.77
2025-05-23T11:23:00-04:00,2025-05-23 11:23:00,45.7,38.9,45.2,16.1,23.5,103,0,0.71,29.76,98,,29.76
2025-05-23T11:08:00-04:00,2025-05-23 11:08:00,45.5,38.9,45.2,15,23.9,104,0,0.71,29.75,99,,29.75
2025-05-23T10:53:00-04:00,2025-05-23 10:53:00,45.1,38.5,44.8,14.5,23.3,109,0,0.71,29.75,99,4.64,29.75
2025-05-23T10:38:00-04:00,2025-05-23 10:38:00,44.8,38,44.5,14.8,23.3,106,0,0.71,29.76,99,,29.76
2025-05-23T10:23:00-04:00,2025-05-23 10:23:00,44.6,37.8,44.3,14.8,21.5,106,0,0.71,29.75,99,,29.75
2025-05-23T10:08:00-04:00,2025-05-23 10:08:00,44.4,37.5,44.1,14.8,21.3,104,0,0.71,29.75,99,,29.75
2025-05-23T09:53:00-04:00,2025-05-23 09:53:00,44.1,36.8,43.8,16.1,27.5,107,0.03,0.7,29.74,99,4.6,29.74
2025-05-23T09:38:00-04:00,2025-05-23 09:38:00,43.7,36,43.4,17.2,28.9,106,0,0.7,29.73,99,,29.73
2025-05-23T09:23:00-04:00,2025-05-23 09:23:00,43.5,36.1,43.2,15.7,23.9,109,0,0.7,29.73,99,,29.73
2025-05-23T09:08:00-04:00,2025-05-23 09:08:00,43.3,35.9,43.3,15.4,24.8,106,0,0.7,29.73,100,,29.73
2025-05-23T08:53:00-04:00,2025-05-23 08:53:00,43,36,43,13.9,24.4,108,0,0.7,29.74,100,4.4,29.74
2025-05-23T08:38:00-04:00,2025-05-23 08:38:00,43,35.4,42.7,15.9,25.7,109,0.03,0.69,29.74,99,,29.74
2025-05-23T08:23:00-04:00,2025-05-23 08:23:00,42.8,35.3,42.5,15.4,21.9,107,0,0.69,29.74,99,,29.74
2025-05-23T08:08:00-04:00,2025-05-23 08:08:00,42.6,35,42.3,15.7,25.1,110,0,0.69,29.74,99,,29.74
2025-05-23T07:53:00-04:00,2025-05-23 07:53:00,42.6,35.3,42.3,14.5,24.4,107,0,0.69,29.74,99,4.23,29.74
2025-05-23T07:38:00-04:00,2025-05-23 07:38:00,42.6,35.4,42.3,14.1,27.1,110,0.03,0.68,29.74,99,,29.74
2025-05-23T07:23:00-04:00,2025-05-23 07:23:00,42.4,35.5,42.4,13.2,21.5,111,0.03,0.67,29.74,100,,29.74
2025-05-23T07:08:00-04:00,2025-05-23 07:08:00,42.4,35,42.1,14.8,24.4,112,0,0.67,29.74,99,,29.74
2025-05-23T06:53:00-04:00,2025-05-23 06:53:00,42.4,35,42.1,14.5,25.7,112,0.03,0.66,29.75,99,4.23,29.75
2025-05-23T06:38:00-04:00,2025-05-23 06:38:00,42.4,35.2,42.1,14.1,23.5,111,0,0.66,29.75,99,,29.75
2025-05-23T06:23:00-04:00,2025-05-23 06:23:00,42.4,35.2,42.4,13.9,21.9,113,0.03,0.65,29.75,100,,29.75
2025-05-23T06:08:00-04:00,2025-05-23 06:08:00,42.4,35.8,42.4,12.3,20.8,115,0.03,0.64,29.75,100,,29.75
2025-05-23T05:53:00-04:00,2025-05-23 05:53:00,42.6,35.9,42.6,12.5,20.6,115,0.03,0.63,29.75,100,4.23,29.75
2025-05-23T05:38:00-04:00,2025-05-23 05:38:00,42.6,35.6,42.6,13.4,21.7,117,0,0.63,29.75,100,,29.75
2025-05-23T05:23:00-04:00,2025-05-23 05:23:00,42.6,35.7,42.3,13.2,22.4,116,0.03,0.62,29.76,99,,29.76
2025-05-23T05:08:00-04:00,2025-05-23 05:08:00,42.6,35.8,42.3,13,23,117,0.03,0.61,29.77,99,,29.77
2025-05-23T04:53:00-04:00,2025-05-23 04:53:00,42.8,36.1,42.5,12.8,24.2,118,0.03,0.6,29.77,99,4.24,29.77
2025-05-23T04:38:00-04:00,2025-05-23 04:38:00,42.8,36,42.3,13.2,26.4,122,0.06,0.58,29.77,98,,29.77
2025-05-23T04:23:00-04:00,2025-05-23 04:23:00,43.2,36.6,42.7,12.8,27.5,117,0.03,0.57,29.78,98,,29.78
2025-05-23T04:08:00-04:00,2025-05-23 04:08:00,43.2,37.3,42.7,10.7,26.4,121,0,0.57,29.78,98,,29.78
2025-05-23T03:53:00-04:00,2025-05-23 03:53:00,43.2,36.7,42.7,12.5,24.8,120,0.06,0.55,29.78,98,4.25,29.78
2025-05-23T03:38:00-04:00,2025-05-23 03:38:00,43.2,37.2,42.7,11,20.1,121,0.19,0.5,29.79,98,,29.79
2025-05-23T03:23:00-04:00,2025-05-23 03:23:00,43.2,37,42.7,11.6,21,121,0.13,0.47,29.79,98,,29.79
2025-05-23T03:08:00-04:00,2025-05-23 03:08:00,43.2,36.1,42.4,14.3,26.8,119,0.03,0.46,29.8,97,,29.8
2025-05-23T02:53:00-04:00,2025-05-23 02:53:00,43.3,36.8,42.8,12.5,24.4,118,0.03,0.45,29.81,98,4.25,29.81
2025-05-23T02:38:00-04:00,2025-05-23 02:38:00,43.3,38,42.8,9.4,20.4,127,0.06,0.43,29.82,98,,29.82
2025-05-23T02:23:00-04:00,2025-05-23 02:23:00,43.3,37,42.5,11.9,23.3,121,0.06,0.41,29.82,97,,29.82
2025-05-23T02:08:00-04:00,2025-05-23 02:08:00,43.3,37.5,42.8,10.5,21.5,125,0.09,0.39,29.83,98,,29.83
2025-05-23T01:53:00-04:00,2025-05-23 01:53:00,43.3,36.2,42.8,14.5,31.8,122,0.35,0.3,29.83,98,4.25,29.83
2025-05-23T01:38:00-04:00,2025-05-23 01:38:00,43.3,36.8,42.8,12.5,26.4,124,0.38,0.21,29.85,98,,29.85
2025-05-23T01:23:00-04:00,2025-05-23 01:23:00,43.7,37.4,42.9,12.3,20.6,123,0.41,0.11,29.86,97,,29.86
2025-05-23T01:08:00-04:00,2025-05-23 01:08:00,44.1,39.2,43,8.9,17.9,128,0.16,0.07,29.88,96,,29.88
2025-05-23T00:53:00-04:00,2025-05-23 00:53:00,44.2,38.7,43.1,10.3,18.6,124,0.06,0.05,29.88,96,4.26,29.88
2025-05-23T00:38:00-04:00,2025-05-23 00:38:00,44.4,38.8,43.1,10.7,23.7,123,0.06,0.03,29.89,95,,29.89
2025-05-23T00:23:00-04:00,2025-05-23 00:23:00,44.4,38.5,43.1,11.6,21,121,0.03,0.02,29.89,95,,29.89
2025-05-23T00:08:00-04:00,2025-05-23 00:08:00,44.4,39.3,43.1,9.4,20.4,126,0.09,0,29.91,95,,29.91
2025-05-22T23:53:00-04:00,2025-05-22 23:53:00,44.6,39.8,43.3,8.9,26.4,127,0.03,0.22,29.92,95,4.27,29.92
2025-05-22T23:38:00-04:00,2025-05-22 23:38:00,44.6,39.2,43.3,10.3,19.9,124,0.03,0.21,29.93,95,,29.93
2025-05-22T23:23:00-04:00,2025-05-22 23:23:00,44.8,39.7,43.5,9.8,17.7,125,0.03,0.2,29.94,95,,29.94
2025-05-22T23:08:00-04:00,2025-05-22 23:08:00,44.8,39.7,43.5,9.6,19.2,128,0.03,0.19,29.95,95,,29.95
