"Date","Time (GMT)","Water Temp (°F)","Conductivity (mS/cm)"
"2023/06/27","20:00","60.1","-"
"2023/06/27","20:06","60.1","-"
"2023/06/27","20:12","60.1","-"
"2023/06/27","20:18","60.1","-"
"2023/06/27","20:24","60.1","-"
"2023/06/27","20:30","60.1","-"
"2023/06/27","20:36","59.9","-"
"2023/06/27","20:42","59.9","-"
"2023/06/27","20:48","59.9","-"
"2023/06/27","20:54","59.9","-"
"2023/06/27","21:00","59.9","-"
"2023/06/27","21:06","59.9","-"
"2023/06/27","21:12","59.9","-"
"2023/06/27","21:18","59.9","-"
"2023/06/27","21:24","59.9","-"
"2023/06/27","21:30","59.9","-"
"2023/06/27","21:36","59.9","-"
"2023/06/27","21:42","59.7","-"
"2023/06/27","21:48","59.7","-"
"2023/06/27","21:54","59.9","-"
"2023/06/27","22:00","59.9","-"
"2023/06/27","22:06","60.1","-"
"2023/06/27","22:12","60.1","-"
"2023/06/27","22:18","60.3","-"
"2023/06/27","22:24","60.3","-"
"2023/06/27","22:30","60.4","-"
"2023/06/27","22:36","60.6","-"
"2023/06/27","22:42","60.6","-"
"2023/06/27","22:48","60.6","-"
"2023/06/27","22:54","60.6","-"
"2023/06/27","23:00","60.3","-"
"2023/06/27","23:06","60.3","-"
"2023/06/27","23:12","60.3","-"
"2023/06/27","23:18","60.3","-"
"2023/06/27","23:24","60.1","-"
"2023/06/27","23:30","60.3","-"
"2023/06/27","23:36","59.9","-"
"2023/06/27","23:42","59.9","-"
"2023/06/27","23:48","59.9","-"
"2023/06/27","23:54","59.7","-"
"2023/06/28","00:00","59.7","-"
"2023/06/28","00:06","59.7","-"
"2023/06/28","00:12","59.7","-"
"2023/06/28","00:18","59.7","-"
"2023/06/28","00:24","59.5","-"
"2023/06/28","00:30","59.5","-"
"2023/06/28","00:36","59.4","-"
"2023/06/28","00:42","59.2","-"
"2023/06/28","00:48","59.2","-"
"2023/06/28","00:54","59.4","-"
"2023/06/28","01:00","59.4","-"
"2023/06/28","01:06","59.4","-"
"2023/06/28","01:12","59.4","-"
"2023/06/28","01:18","59.4","-"
"2023/06/28","01:24","59.4","-"
"2023/06/28","01:30","59.4","-"
"2023/06/28","01:36","59.4","-"
"2023/06/28","01:42","59.4","-"
"2023/06/28","01:48","59.4","-"
"2023/06/28","01:54","59.4","-"
"2023/06/28","02:00","59.4","-"
"2023/06/28","02:06","59.5","-"
"2023/06/28","02:12","59.7","-"
"2023/06/28","02:18","60.1","-"
"2023/06/28","02:24","60.3","-"
"2023/06/28","02:30","60.1","-"
"2023/06/28","02:36","60.3","-"
"2023/06/28","02:42","60.3","-"
"2023/06/28","02:48","60.4","-"
"2023/06/28","02:54","60.8","-"
"2023/06/28","03:00","61.2","-"
"2023/06/28","03:06","61.3","-"
"2023/06/28","03:12","61.5","-"
"2023/06/28","03:18","61.9","-"
"2023/06/28","03:24","61.9","-"
"2023/06/28","03:30","62.1","-"
"2023/06/28","03:36","62.1","-"
"2023/06/28","03:42","62.1","-"
"2023/06/28","03:48","62.1","-"
"2023/06/28","03:54","62.2","-"
"2023/06/28","04:00","62.2","-"
"2023/06/28","04:06","62.2","-"
"2023/06/28","04:12","62.2","-"
"2023/06/28","04:18","62.2","-"
"2023/06/28","04:24","62.2","-"
"2023/06/28","04:30","62.2","-"
"2023/06/28","04:36","62.2","-"
"2023/06/28","04:42","62.2","-"
"2023/06/28","04:48","62.2","-"
"2023/06/28","04:54","62.1","-"
"2023/06/28","05:00","62.1","-"
"2023/06/28","05:06","62.1","-"
"2023/06/28","05:12","62.1","-"
"2023/06/28","05:18","62.1","-"
"2023/06/28","05:24","62.1","-"
"2023/06/28","05:30","62.1","-"
"2023/06/28","05:36","62.1","-"
"2023/06/28","05:42","62.1","-"
"2023/06/28","05:48","62.1","-"
"2023/06/28","05:54","62.1","-"
"2023/06/28","06:00","62.1","-"
"2023/06/28","06:06","62.1","-"
"2023/06/28","06:12","62.1","-"
"2023/06/28","06:18","62.1","-"
"2023/06/28","06:24","62.1","-"
"2023/06/28","06:30","61.9","-"
"2023/06/28","06:36","61.9","-"
"2023/06/28","06:42","61.7","-"
"2023/06/28","06:48","61.7","-"
"2023/06/28","06:54","61.3","-"
"2023/06/28","07:00","61.2","-"
"2023/06/28","07:06","61","-"
"2023/06/28","07:12","61.2","-"
"2023/06/28","07:18","61.2","-"
"2023/06/28","07:24","61.2","-"
"2023/06/28","07:30","61.3","-"
"2023/06/28","07:36","61.3","-"
"2023/06/28","07:42","61.3","-"
"2023/06/28","07:48","61.2","-"
"2023/06/28","07:54","61","-"
"2023/06/28","08:00","61","-"
"2023/06/28","08:06","61","-"
"2023/06/28","08:12","61","-"
"2023/06/28","08:18","61","-"
"2023/06/28","08:24","60.8","-"
"2023/06/28","08:30","60.8","-"
"2023/06/28","08:36","60.8","-"
"2023/06/28","08:42","60.8","-"
"2023/06/28","08:48","60.8","-"
"2023/06/28","08:54","61","-"
"2023/06/28","09:00","61","-"
"2023/06/28","09:06","61","-"
"2023/06/28","09:12","61","-"
"2023/06/28","09:18","60.8","-"
"2023/06/28","09:24","60.8","-"
"2023/06/28","09:30","60.4","-"
"2023/06/28","09:36","60.3","-"
"2023/06/28","09:42","60.1","-"
"2023/06/28","09:48","60.3","-"
"2023/06/28","09:54","60.3","-"
"2023/06/28","10:00","60.3","-"
"2023/06/28","10:06","60.4","-"
"2023/06/28","10:12","60.4","-"
"2023/06/28","10:18","60.4","-"
"2023/06/28","10:24","60.4","-"
"2023/06/28","10:30","60.4","-"
"2023/06/28","10:36","60.4","-"
"2023/06/28","10:42","60.4","-"
"2023/06/28","10:48","60.4","-"
"2023/06/28","10:54","60.6","-"
"2023/06/28","11:00","60.4","-"
"2023/06/28","11:06","60.4","-"
"2023/06/28","11:12","60.4","-"
"2023/06/28","11:18","60.4","-"
"2023/06/28","11:24","60.4","-"
"2023/06/28","11:30","60.3","-"
"2023/06/28","11:36","59.9","-"
"2023/06/28","11:42","60.1","-"
"2023/06/28","11:48","60.3","-"
"2023/06/28","11:54","60.3","-"
"2023/06/28","12:00","60.3","-"
"2023/06/28","12:06","60.3","-"
"2023/06/28","12:12","60.3","-"
"2023/06/28","12:18","60.3","-"
"2023/06/28","12:24","60.3","-"
"2023/06/28","12:30","60.3","-"
"2023/06/28","12:36","60.3","-"
"2023/06/28","12:42","60.1","-"
"2023/06/28","12:48","60.3","-"
"2023/06/28","12:54","60.3","-"
"2023/06/28","13:00","60.1","-"
"2023/06/28","13:06","60.1","-"
"2023/06/28","13:12","59.9","-"
"2023/06/28","13:18","59.9","-"
"2023/06/28","13:24","59.7","-"
"2023/06/28","13:30","59.7","-"
"2023/06/28","13:36","59.7","-"
"2023/06/28","13:42","59.7","-"
"2023/06/28","13:48","59.9","-"
"2023/06/28","13:54","59.9","-"
"2023/06/28","14:00","59.9","-"
"2023/06/28","14:06","59.9","-"
"2023/06/28","14:12","59.9","-"
"2023/06/28","14:18","59.9","-"
"2023/06/28","14:24","59.9","-"
"2023/06/28","14:30","59.7","-"
"2023/06/28","14:36","59.9","-"
"2023/06/28","14:42","59.9","-"
"2023/06/28","14:48","60.1","-"
"2023/06/28","14:54","60.3","-"
"2023/06/28","15:00","60.4","-"
"2023/06/28","15:06","60.6","-"
"2023/06/28","15:12","60.6","-"
"2023/06/28","15:18","60.8","-"
"2023/06/28","15:24","61","-"
"2023/06/28","15:30","61.2","-"
"2023/06/28","15:36","61.3","-"
"2023/06/28","15:42","61.3","-"
"2023/06/28","15:48","61.3","-"
"2023/06/28","15:54","61.5","-"
"2023/06/28","16:00","61.3","-"
"2023/06/28","16:06","61.5","-"
"2023/06/28","16:12","61.5","-"
"2023/06/28","16:18","61.7","-"
"2023/06/28","16:24","61.7","-"
"2023/06/28","16:30","61.7","-"
"2023/06/28","16:36","61.9","-"
"2023/06/28","16:42","62.1","-"
"2023/06/28","16:48","61.9","-"
"2023/06/28","16:54","62.1","-"
"2023/06/28","17:00","62.2","-"
"2023/06/28","17:06","62.4","-"
"2023/06/28","17:12","62.4","-"
"2023/06/28","17:18","62.6","-"
"2023/06/28","17:24","62.8","-"
"2023/06/28","17:30","62.8","-"
"2023/06/28","17:36","62.6","-"
"2023/06/28","17:42","62.6","-"
"2023/06/28","17:48","62.6","-"
"2023/06/28","17:54","62.4","-"
"2023/06/28","18:00","62.2","-"
"2023/06/28","18:06","62.4","-"
"2023/06/28","18:12","62.4","-"
"2023/06/28","18:18","62.6","-"
"2023/06/28","18:24","62.4","-"
"2023/06/28","18:30","62.6","-"
"2023/06/28","18:36","62.8","-"
"2023/06/28","18:42","62.8","-"
"2023/06/28","18:48","62.8","-"
"2023/06/28","18:54","62.6","-"
"2023/06/28","19:00","62.4","-"
"2023/06/28","19:06","62.4","-"
"2023/06/28","19:12","62.1","-"
"2023/06/28","19:18","62.1","-"
"2023/06/28","19:24","62.1","-"
"2023/06/28","19:30","62.1","-"
"2023/06/28","19:36","61.9","-"
"2023/06/28","19:42","61.7","-"
"2023/06/28","19:48","61.5","-"
"2023/06/28","19:54","61.3","-"
"2023/06/28","20:00","61.2","-"
"2023/06/28","20:06","61","-"
"2023/06/28","20:12","61","-"
"2023/06/28","20:18","61","-"
"2023/06/28","20:24","60.6","-"
"2023/06/28","20:30","60.4","-"
"2023/06/28","20:36","60.3","-"
"2023/06/28","20:42","60.3","-"
"2023/06/28","20:48","60.1","-"
"2023/06/28","20:54","59.9","-"
"2023/06/28","21:00","59.9","-"
"2023/06/28","21:06","59.9","-"
"2023/06/28","21:12","59.9","-"
"2023/06/28","21:18","59.7","-"
"2023/06/28","21:24","59.7","-"
"2023/06/28","21:30","59.7","-"
"2023/06/28","21:36","59.7","-"
"2023/06/28","21:42","59.7","-"
"2023/06/28","21:48","59.7","-"
"2023/06/28","21:54","59.7","-"
"2023/06/28","22:00","59.9","-"
"2023/06/28","22:06","59.9","-"
"2023/06/28","22:12","59.9","-"
"2023/06/28","22:18","59.9","-"
"2023/06/28","22:24","59.9","-"
"2023/06/28","22:30","59.9","-"
"2023/06/28","22:36","59.9","-"
"2023/06/28","22:42","60.1","-"
"2023/06/28","22:48","60.1","-"
"2023/06/28","22:54","60.1","-"
"2023/06/28","23:00","59.9","-"
"2023/06/28","23:06","60.1","-"
"2023/06/28","23:12","60.1","-"
"2023/06/28","23:18","60.1","-"
"2023/06/28","23:24","59.9","-"
"2023/06/28","23:30","60.1","-"
"2023/06/28","23:36","59.9","-"
"2023/06/28","23:42","59.9","-"
"2023/06/28","23:48","59.9","-"
"2023/06/28","23:54","59.9","-"
"2023/06/29","00:00","59.9","-"
"2023/06/29","00:06","59.9","-"
"2023/06/29","00:12","60.1","-"
"2023/06/29","00:18","60.1","-"
"2023/06/29","00:24","59.9","-"
"2023/06/29","00:30","59.9","-"
"2023/06/29","00:36","59.9","-"
"2023/06/29","00:42","59.7","-"
"2023/06/29","00:48","59.7","-"
"2023/06/29","00:54","59.7","-"
"2023/06/29","01:00","59.7","-"
"2023/06/29","01:06","59.5","-"
"2023/06/29","01:12","59.4","-"
"2023/06/29","01:18","59.4","-"
"2023/06/29","01:24","59.4","-"
"2023/06/29","01:30","59.4","-"
"2023/06/29","01:36","59.5","-"
"2023/06/29","01:42","59.5","-"
"2023/06/29","01:48","59.5","-"
"2023/06/29","01:54","59.5","-"
"2023/06/29","02:00","59.4","-"
"2023/06/29","02:06","59.5","-"
"2023/06/29","02:12","59.4","-"
"2023/06/29","02:18","59.4","-"
"2023/06/29","02:24","59.5","-"
"2023/06/29","02:30","59.5","-"
"2023/06/29","02:36","59.5","-"
"2023/06/29","02:42","59.5","-"
"2023/06/29","02:48","59.5","-"
"2023/06/29","02:54","59.7","-"
"2023/06/29","03:00","59.7","-"
"2023/06/29","03:06","59.9","-"
"2023/06/29","03:12","60.1","-"
"2023/06/29","03:18","60.4","-"
"2023/06/29","03:24","60.4","-"
"2023/06/29","03:30","60.8","-"
"2023/06/29","03:36","60.8","-"
"2023/06/29","03:42","61","-"
"2023/06/29","03:48","61","-"
"2023/06/29","03:54","61.2","-"
"2023/06/29","04:00","61.3","-"
"2023/06/29","04:06","61.7","-"
"2023/06/29","04:12","62.1","-"
"2023/06/29","04:18","61.9","-"
"2023/06/29","04:24","62.1","-"
"2023/06/29","04:30","62.1","-"
"2023/06/29","04:36","62.4","-"
"2023/06/29","04:42","62.6","-"
"2023/06/29","04:48","63","-"
"2023/06/29","04:54","63","-"
"2023/06/29","05:00","63.1","-"
"2023/06/29","05:06","63.1","-"
"2023/06/29","05:12","63.1","-"
"2023/06/29","05:18","63.1","-"
"2023/06/29","05:24","63.1","-"
"2023/06/29","05:30","63.3","-"
"2023/06/29","05:36","63.3","-"
"2023/06/29","05:42","63.3","-"
"2023/06/29","05:48","63.1","-"
"2023/06/29","05:54","63.1","-"
"2023/06/29","06:00","63.1","-"
"2023/06/29","06:06","63.1","-"
"2023/06/29","06:12","63.1","-"
"2023/06/29","06:18","63.3","-"
"2023/06/29","06:24","63.3","-"
"2023/06/29","06:30","63.3","-"
"2023/06/29","06:36","63.3","-"
"2023/06/29","06:42","63.3","-"
"2023/06/29","06:48","63.3","-"
"2023/06/29","06:54","63.3","-"
"2023/06/29","07:00","63.1","-"
"2023/06/29","07:06","63","-"
"2023/06/29","07:12","63","-"
"2023/06/29","07:18","63","-"
"2023/06/29","07:24","63","-"
"2023/06/29","07:30","63","-"
"2023/06/29","07:36","62.8","-"
"2023/06/29","07:42","62.8","-"
"2023/06/29","07:48","62.8","-"
"2023/06/29","07:54","62.6","-"
"2023/06/29","08:00","62.4","-"
"2023/06/29","08:06","62.4","-"
"2023/06/29","08:12","62.1","-"
"2023/06/29","08:18","62.1","-"
"2023/06/29","08:24","62.1","-"
"2023/06/29","08:30","61.9","-"
"2023/06/29","08:36","61.7","-"
"2023/06/29","08:42","61.7","-"
"2023/06/29","08:48","61.5","-"
"2023/06/29","08:54","61.3","-"
"2023/06/29","09:00","61","-"
"2023/06/29","09:06","60.8","-"
"2023/06/29","09:12","60.8","-"
"2023/06/29","09:18","60.8","-"
"2023/06/29","09:24","60.8","-"
"2023/06/29","09:30","61","-"
"2023/06/29","09:36","61","-"
"2023/06/29","09:42","60.8","-"
"2023/06/29","09:48","60.6","-"
"2023/06/29","09:54","60.4","-"
"2023/06/29","10:00","60.3","-"
"2023/06/29","10:06","60.3","-"
"2023/06/29","10:12","60.1","-"
"2023/06/29","10:18","60.3","-"
"2023/06/29","10:24","60.4","-"
"2023/06/29","10:30","60.3","-"
"2023/06/29","10:36","60.1","-"
"2023/06/29","10:42","60.1","-"
"2023/06/29","10:48","60.1","-"
"2023/06/29","10:54","60.1","-"
"2023/06/29","11:00","60.1","-"
"2023/06/29","11:06","60.1","-"
"2023/06/29","11:12","60.1","-"
"2023/06/29","11:18","60.1","-"
"2023/06/29","11:24","59.9","-"
"2023/06/29","11:30","59.9","-"
"2023/06/29","11:36","59.9","-"
"2023/06/29","11:42","59.9","-"
"2023/06/29","11:48","60.1","-"
"2023/06/29","11:54","60.1","-"
"2023/06/29","12:00","59.9","-"
"2023/06/29","12:06","59.9","-"
"2023/06/29","12:12","59.9","-"
"2023/06/29","12:18","59.9","-"
"2023/06/29","12:24","60.1","-"
"2023/06/29","12:30","60.1","-"
"2023/06/29","12:36","60.1","-"
"2023/06/29","12:42","60.1","-"
"2023/06/29","12:48","59.9","-"
"2023/06/29","12:54","59.9","-"
"2023/06/29","13:00","59.9","-"
"2023/06/29","13:06","59.9","-"
"2023/06/29","13:12","59.7","-"
"2023/06/29","13:18","59.7","-"
"2023/06/29","13:24","59.9","-"
"2023/06/29","13:30","59.9","-"
"2023/06/29","13:36","59.9","-"
"2023/06/29","13:42","59.9","-"
"2023/06/29","13:48","59.7","-"
"2023/06/29","13:54","59.7","-"
"2023/06/29","14:00","59.7","-"
"2023/06/29","14:06","59.7","-"
"2023/06/29","14:12","59.7","-"
"2023/06/29","14:18","59.7","-"
"2023/06/29","14:24","59.7","-"
"2023/06/29","14:30","59.7","-"
"2023/06/29","14:36","59.7","-"
"2023/06/29","14:42","59.7","-"
"2023/06/29","14:48","59.7","-"
"2023/06/29","14:54","59.7","-"
"2023/06/29","15:00","59.7","-"
"2023/06/29","15:06","60.1","-"
"2023/06/29","15:12","60.3","-"
"2023/06/29","15:18","60.3","-"
"2023/06/29","15:24","60.3","-"
"2023/06/29","15:30","60.4","-"
"2023/06/29","15:36","61.3","-"
"2023/06/29","15:42","61.3","-"
"2023/06/29","15:48","61.5","-"
"2023/06/29","15:54","61.3","-"
"2023/06/29","16:00","61.3","-"
"2023/06/29","16:06","61.9","-"
"2023/06/29","16:12","61.7","-"
"2023/06/29","16:18","61.7","-"
"2023/06/29","16:24","62.2","-"
"2023/06/29","16:30","62.2","-"
"2023/06/29","16:36","62.6","-"
"2023/06/29","16:42","63.1","-"
"2023/06/29","16:48","63","-"
"2023/06/29","16:54","63.5","-"
"2023/06/29","17:00","63.9","-"
"2023/06/29","17:06","64.2","-"
"2023/06/29","17:12","64.4","-"
"2023/06/29","17:18","64.4","-"
"2023/06/29","17:24","64.4","-"
"2023/06/29","17:30","64.4","-"
"2023/06/29","17:36","64.6","-"
"2023/06/29","17:42","64.8","-"
"2023/06/29","17:48","65.1","-"
"2023/06/29","17:54","65.3","-"
"2023/06/29","18:00","65.3","-"
"2023/06/29","18:06","64.8","-"
"2023/06/29","18:12","64.4","-"
"2023/06/29","18:18","64.6","-"
"2023/06/29","18:24","63.9","-"
"2023/06/29","18:30","63.9","-"
"2023/06/29","18:36","63.7","-"
"2023/06/29","18:42","63.7","-"
"2023/06/29","18:48","63.7","-"
"2023/06/29","18:54","63.7","-"
"2023/06/29","19:00","63.9","-"
"2023/06/29","19:06","63.5","-"
"2023/06/29","19:12","63.9","-"
"2023/06/29","19:18","63.7","-"
"2023/06/29","19:24","64","-"
"2023/06/29","19:30","63.9","-"
"2023/06/29","19:36","63.9","-"
"2023/06/29","19:42","63.7","-"
"2023/06/29","19:48","63.1","-"
"2023/06/29","19:54","62.2","-"
"2023/06/29","20:00","62.4","-"
"2023/06/29","20:06","62.4","-"
"2023/06/29","20:12","62.6","-"
"2023/06/29","20:18","62.4","-"
"2023/06/29","20:24","62.2","-"
"2023/06/29","20:30","62.1","-"
"2023/06/29","20:36","62.1","-"
"2023/06/29","20:42","62.1","-"
"2023/06/29","20:48","61.9","-"
"2023/06/29","20:54","61.7","-"
"2023/06/29","21:00","61.5","-"
"2023/06/29","21:06","61.7","-"
"2023/06/29","21:12","61.9","-"
"2023/06/29","21:18","61.5","-"
"2023/06/29","21:24","61.5","-"
"2023/06/29","21:30","61.5","-"
"2023/06/29","21:36","61.3","-"
"2023/06/29","21:42","61","-"
"2023/06/29","21:48","61","-"
"2023/06/29","21:54","61","-"
"2023/06/29","22:00","60.8","-"
"2023/06/29","22:06","60.6","-"
"2023/06/29","22:12","60.4","-"
"2023/06/29","22:18","60.1","-"
"2023/06/29","22:24","60.1","-"
"2023/06/29","22:30","59.9","-"
"2023/06/29","22:36","59.9","-"
"2023/06/29","22:42","59.9","-"
"2023/06/29","22:48","59.9","-"
"2023/06/29","22:54","60.1","-"
"2023/06/29","23:00","60.3","-"
"2023/06/29","23:06","60.3","-"
"2023/06/29","23:12","60.3","-"
"2023/06/29","23:18","60.4","-"
"2023/06/29","23:24","60.4","-"
"2023/06/29","23:30","60.3","-"
"2023/06/29","23:36","60.3","-"
"2023/06/29","23:42","60.1","-"
"2023/06/29","23:48","60.1","-"
"2023/06/29","23:54","60.3","-"
"2023/06/30","00:00","60.3","-"
"2023/06/30","00:06","60.3","-"
"2023/06/30","00:12","60.3","-"
"2023/06/30","00:18","60.1","-"
"2023/06/30","00:24","60.1","-"
"2023/06/30","00:30","60.3","-"
"2023/06/30","00:36","60.3","-"
"2023/06/30","00:42","60.3","-"
"2023/06/30","00:48","60.1","-"
"2023/06/30","00:54","60.1","-"
"2023/06/30","01:00","59.9","-"
"2023/06/30","01:06","59.9","-"
"2023/06/30","01:12","60.1","-"
"2023/06/30","01:18","60.1","-"
"2023/06/30","01:24","60.1","-"
"2023/06/30","01:30","60.1","-"
"2023/06/30","01:36","60.1","-"
"2023/06/30","01:42","60.1","-"
"2023/06/30","01:48","60.1","-"
"2023/06/30","01:54","59.9","-"
"2023/06/30","02:00","59.9","-"
"2023/06/30","02:06","59.7","-"
"2023/06/30","02:12","59.9","-"
"2023/06/30","02:18","59.7","-"
"2023/06/30","02:24","59.9","-"
"2023/06/30","02:30","59.9","-"
"2023/06/30","02:36","59.9","-"
"2023/06/30","02:42","59.7","-"
"2023/06/30","02:48","59.9","-"
"2023/06/30","02:54","59.9","-"
"2023/06/30","03:00","60.1","-"
"2023/06/30","03:06","60.1","-"
"2023/06/30","03:12","60.1","-"
"2023/06/30","03:18","60.3","-"
"2023/06/30","03:24","60.3","-"
"2023/06/30","03:30","60.3","-"
"2023/06/30","03:36","60.3","-"
"2023/06/30","03:42","60.3","-"
"2023/06/30","03:48","60.4","-"
"2023/06/30","03:54","60.4","-"
"2023/06/30","04:00","60.8","-"
"2023/06/30","04:06","61.3","-"
"2023/06/30","04:12","62.1","-"
"2023/06/30","04:18","62.1","-"
"2023/06/30","04:24","62.2","-"
"2023/06/30","04:30","62.2","-"
"2023/06/30","04:36","62.4","-"
"2023/06/30","04:42","62.4","-"
"2023/06/30","04:48","62.4","-"
"2023/06/30","04:54","62.6","-"
"2023/06/30","05:00","63","-"
"2023/06/30","05:06","63","-"
"2023/06/30","05:12","63.1","-"
"2023/06/30","05:18","63.9","-"
"2023/06/30","05:24","64.2","-"
"2023/06/30","05:30","64.6","-"
"2023/06/30","05:36","65.1","-"
"2023/06/30","05:42","65.3","-"
"2023/06/30","05:48","65.3","-"
"2023/06/30","05:54","65.5","-"
"2023/06/30","06:00","65.7","-"
"2023/06/30","06:06","65.7","-"
"2023/06/30","06:12","65.7","-"
"2023/06/30","06:18","65.8","-"
"2023/06/30","06:24","65.8","-"
"2023/06/30","06:30","65.8","-"
"2023/06/30","06:36","65.8","-"
"2023/06/30","06:42","65.8","-"
"2023/06/30","06:48","65.8","-"
"2023/06/30","06:54","65.8","-"
"2023/06/30","07:00","65.8","-"
"2023/06/30","07:06","65.8","-"
"2023/06/30","07:12","65.7","-"
"2023/06/30","07:18","65.7","-"
"2023/06/30","07:24","65.7","-"
"2023/06/30","07:30","65.7","-"
"2023/06/30","07:36","65.7","-"
"2023/06/30","07:42","65.7","-"
"2023/06/30","07:48","65.7","-"
"2023/06/30","07:54","65.7","-"
"2023/06/30","08:00","65.7","-"
"2023/06/30","08:06","65.5","-"
"2023/06/30","08:12","65.3","-"
"2023/06/30","08:18","65.1","-"
"2023/06/30","08:24","64.9","-"
"2023/06/30","08:30","64.8","-"
"2023/06/30","08:36","64.6","-"
"2023/06/30","08:42","64.2","-"
"2023/06/30","08:48","64","-"
"2023/06/30","08:54","63.7","-"
"2023/06/30","09:00","63.5","-"
"2023/06/30","09:06","63.1","-"
"2023/06/30","09:12","62.8","-"
"2023/06/30","09:18","63.1","-"
"2023/06/30","09:24","63.1","-"
"2023/06/30","09:30","63.1","-"
"2023/06/30","09:36","62.6","-"
"2023/06/30","09:42","62.6","-"
"2023/06/30","09:48","62.4","-"
"2023/06/30","09:54","62.4","-"
"2023/06/30","10:00","62.6","-"
"2023/06/30","10:06","62.1","-"
"2023/06/30","10:12","61.9","-"
"2023/06/30","10:18","61.9","-"
"2023/06/30","10:24","61.7","-"
"2023/06/30","10:30","61.9","-"
"2023/06/30","10:36","61.5","-"
"2023/06/30","10:42","61.3","-"
"2023/06/30","10:48","60.6","-"
"2023/06/30","10:54","60.8","-"
"2023/06/30","11:00","61","-"
"2023/06/30","11:06","61.2","-"
"2023/06/30","11:12","61","-"
"2023/06/30","11:18","60.6","-"
"2023/06/30","11:24","60.4","-"
"2023/06/30","11:30","60.4","-"
"2023/06/30","11:36","60.4","-"
"2023/06/30","11:42","60.6","-"
"2023/06/30","11:48","60.6","-"
"2023/06/30","11:54","60.8","-"
"2023/06/30","12:00","60.6","-"
"2023/06/30","12:06","60.6","-"
"2023/06/30","12:12","60.6","-"
"2023/06/30","12:18","60.6","-"
"2023/06/30","12:24","60.6","-"
"2023/06/30","12:30","60.6","-"
"2023/06/30","12:36","60.6","-"
"2023/06/30","12:42","60.6","-"
"2023/06/30","12:48","60.6","-"
"2023/06/30","12:54","60.6","-"
"2023/06/30","13:00","60.6","-"
"2023/06/30","13:06","60.6","-"
"2023/06/30","13:12","60.4","-"
"2023/06/30","13:18","60.4","-"
"2023/06/30","13:24","60.3","-"
"2023/06/30","13:30","60.4","-"
"2023/06/30","13:36","60.4","-"
"2023/06/30","13:42","60.3","-"
"2023/06/30","13:48","60.3","-"
"2023/06/30","13:54","60.1","-"
"2023/06/30","14:00","60.1","-"
"2023/06/30","14:06","60.1","-"
"2023/06/30","14:12","60.1","-"
"2023/06/30","14:18","60.1","-"
"2023/06/30","14:24","60.1","-"
"2023/06/30","14:30","60.3","-"
"2023/06/30","14:36","60.3","-"
"2023/06/30","14:42","60.1","-"
"2023/06/30","14:48","60.3","-"
"2023/06/30","14:54","60.4","-"
